Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"bc -le ""scale=675;4*a(1)""","",0,5895,1747,1605632,429,1,0,6,28319
"bc -le ""scale=675;4*a(1)""","",0,5909,3458,1605632,429,1,0,7,28204
"bc -le ""scale=675;4*a(1)""","",0,5887,3326,1605632,429,1,0,6,28128
"bc -le ""scale=675;4*a(1)""","",0,5901,3476,1605632,429,1,0,9,28340
"bc -le ""scale=675;4*a(1)""","",0,5902,3502,1605632,429,1,0,7,27974
"bc -le ""scale=675;4*a(1)""","",0,5915,3478,1605632,429,1,0,8,28080
"bc -le ""scale=675;4*a(1)""","",0,5876,3501,1605632,429,1,0,7,27997
"bc -le ""scale=675;4*a(1)""","",0,5854,3455,1605632,429,1,0,7,27905
"bc -le ""scale=675;4*a(1)""","",0,5901,3411,1605632,429,1,0,7,28009
"bc -le ""scale=675;4*a(1)""","",0,5879,3447,1605632,429,1,0,7,27927
"bc -le ""scale=675;4*a(1)""","",0,5872,3438,1605632,429,1,0,8,28189
"bc -le ""scale=675;4*a(1)""","",0,5874,3443,1605632,429,1,0,7,27683
"bc -le ""scale=675;4*a(1)""","",0,5874,3493,1605632,430,1,0,8,27655
"bc -le ""scale=675;4*a(1)""","",0,5896,3467,1605632,431,1,0,6,27773
"bc -le ""scale=675;4*a(1)""","",0,5895,3511,1605632,432,1,0,7,27695
"bc -le ""scale=675;4*a(1)""","",0,5877,1495,1605632,431,1,0,7,28305
"bc -le ""scale=675;4*a(1)""","",0,5880,3468,1605632,431,1,0,9,27767
"bc -le ""scale=675;4*a(1)""","",0,5870,3404,1605632,431,1,0,7,27962
"bc -le ""scale=675;4*a(1)""","",0,5899,3462,1605632,431,1,0,8,27855
"bc -le ""scale=675;4*a(1)""","",0,5910,3403,1605632,431,1,0,8,27781
"bc -le ""scale=675;4*a(1)""","",0,5896,3356,1605632,431,1,0,7,27851
"bc -le ""scale=675;4*a(1)""","",0,5873,3197,1605632,431,1,0,5,27965
"bc -le ""scale=675;4*a(1)""","",0,5894,1508,1605632,431,1,0,8,28004
"bc -le ""scale=675;4*a(1)""","",0,5889,3425,1605632,431,1,0,7,27711
"bc -le ""scale=675;4*a(1)""","",0,5900,3465,1605632,431,1,0,7,27957
"bc -le ""scale=675;4*a(1)""","",0,5881,3502,1605632,430,1,0,9,27948
"bc -le ""scale=675;4*a(1)""","",0,5882,3484,1605632,430,1,0,8,27999
"bc -le ""scale=675;4*a(1)""","",0,5889,3311,1605632,430,1,0,6,27753
"bc -le ""scale=675;4*a(1)""","",0,5916,3470,1605632,430,1,0,8,28071
"bc -le ""scale=675;4*a(1)""","",0,5877,3507,1605632,431,1,0,7,28142
"bc -le ""scale=675;4*a(1)""","",0,5890,3381,1605632,430,1,0,6,28044
"bc -le ""scale=675;4*a(1)""","",0,5899,1870,1605632,430,1,0,6,28069
"bc -le ""scale=675;4*a(1)""","",0,5942,3348,1605632,430,1,0,6,28109
"bc -le ""scale=675;4*a(1)""","",0,5908,3488,1605632,430,1,0,8,28390
"bc -le ""scale=675;4*a(1)""","",0,5904,3440,1605632,430,1,0,7,27921
"bc -le ""scale=675;4*a(1)""","",0,5892,3432,1605632,430,1,0,7,27971
"bc -le ""scale=675;4*a(1)""","",0,5886,3479,1605632,430,1,0,7,28095
"bc -le ""scale=675;4*a(1)""","",0,5881,3448,1605632,430,1,0,8,27783
"bc -le ""scale=675;4*a(1)""","",0,5895,3483,1605632,430,1,0,7,27671
"bc -le ""scale=675;4*a(1)""","",0,5875,3482,1605632,430,1,0,5,27827
"bc -le ""scale=675;4*a(1)""","",0,5898,3514,1605632,430,1,0,6,28013
"bc -le ""scale=675;4*a(1)""","",0,5901,3463,1605632,430,1,0,8,27967
"bc -le ""scale=675;4*a(1)""","",0,5910,3438,1605632,430,1,0,9,28061
"bc -le ""scale=675;4*a(1)""","",0,5900,3458,1605632,430,1,0,9,27879
"bc -le ""scale=675;4*a(1)""","",0,5892,3475,1605632,430,1,0,7,27687
"bc -le ""scale=675;4*a(1)""","",0,5894,3443,1605632,430,1,0,9,27984
"bc -le ""scale=675;4*a(1)""","",0,5910,3464,1605632,430,1,0,7,27717
"bc -le ""scale=675;4*a(1)""","",0,5869,3428,1605632,430,1,0,8,27820
"bc -le ""scale=675;4*a(1)""","",0,5870,2730,1605632,430,1,0,7,27614
"bc -le ""scale=675;4*a(1)""","",0,5882,3540,1605632,430,1,0,6,27801
"bc -le ""scale=650;4*a(1)""","",0,5670,3481,1605632,430,1,0,7,27511
"bc -le ""scale=650;4*a(1)""","",0,5635,2635,1605632,430,1,0,9,27843
"bc -le ""scale=650;4*a(1)""","",0,5657,3489,1605632,430,1,0,8,27682
"bc -le ""scale=650;4*a(1)""","",0,5634,3478,1605632,430,1,0,8,27927
"bc -le ""scale=650;4*a(1)""","",0,5615,3440,1605632,430,1,0,8,27757
"bc -le ""scale=650;4*a(1)""","",0,5593,2899,1605632,430,1,0,5,27726
"bc -le ""scale=650;4*a(1)""","",0,5608,3452,1605632,430,1,0,9,27534
"bc -le ""scale=650;4*a(1)""","",0,5598,3440,1605632,430,1,0,7,27426
"bc -le ""scale=650;4*a(1)""","",0,5615,3456,1605632,430,1,0,7,27861
"bc -le ""scale=650;4*a(1)""","",0,5619,3509,1605632,430,1,0,8,27629
"bc -le ""scale=650;4*a(1)""","",0,5613,3495,1605632,430,1,0,6,27689
"bc -le ""scale=650;4*a(1)""","",0,5591,3474,1605632,430,1,0,10,27548
"bc -le ""scale=650;4*a(1)""","",0,5616,1510,1605632,430,1,0,7,27510
"bc -le ""scale=650;4*a(1)""","",0,5582,2650,1605632,430,1,0,8,28399
"bc -le ""scale=650;4*a(1)""","",0,5609,3319,1605632,430,1,0,5,27711
"bc -le ""scale=650;4*a(1)""","",0,5614,3412,1605632,430,1,0,8,27638
"bc -le ""scale=650;4*a(1)""","",0,5599,3465,1605632,430,1,0,6,27574
"bc -le ""scale=650;4*a(1)""","",0,5589,3418,1605632,430,1,0,7,27651
"bc -le ""scale=650;4*a(1)""","",0,5606,3457,1605632,430,1,0,6,27817
"bc -le ""scale=650;4*a(1)""","",0,5638,3343,1605632,430,1,0,6,27630
"bc -le ""scale=650;4*a(1)""","",0,5613,3423,1605632,430,1,0,7,27555
"bc -le ""scale=650;4*a(1)""","",0,5608,3418,1605632,430,1,0,7,27582
"bc -le ""scale=650;4*a(1)""","",0,5594,3507,1605632,430,1,0,6,27513
"bc -le ""scale=650;4*a(1)""","",0,5605,3498,1605632,430,1,0,6,27796
