Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"ls -lr","",0,708,3815,1966080,439,0,0,20,23723
"ls -lr","",0,743,4051,1884160,434,0,0,18,23927
"ls -lr","",0,760,4073,1982464,440,0,0,19,23918
"ls -lr","",0,721,3958,1949696,438,0,0,20,23632
"ls -lr","",0,739,4029,1867776,433,0,0,16,23920
"ls -lr","",0,731,3985,1654784,420,0,0,21,23803
"ls -lr","",0,744,4070,2146304,450,0,0,19,25068
"ls -lr","",0,753,4083,1867776,433,0,0,19,24002
"ls -lr","",0,736,4055,1949696,438,0,0,20,23658
"ls -lr","",0,727,3935,1867776,433,0,0,19,23816
"ls -lar","",0,739,4080,1933312,446,0,0,20,23508
"ls -lar","",0,777,4000,1949696,447,0,0,18,23919
"ls -lar","",0,765,4114,1867776,442,0,0,19,23839
"ls -lar","",0,764,4129,2146304,459,0,0,22,23839
"ls -lar","",0,717,2958,1949696,447,0,0,22,23733
"ls -lar","",0,745,4047,1851392,441,0,0,19,23950
"ls -lar","",0,750,4091,1654784,429,0,0,23,23728
"ls -lar","",0,747,2493,1966080,448,0,0,22,23705
"ls -lar","",0,749,4110,1802240,438,0,0,22,23802
"ls -lar","",0,771,4145,2146304,459,0,0,20,23840
"ls -lar","",0,768,2855,2146304,459,0,0,20,23729
"ls -lar","",0,756,4118,1949696,447,0,0,20,24817
"ls -lar","",0,786,4034,1982464,449,0,0,21,24475
"ls -lar","",0,745,4045,1867776,442,0,0,19,23905
"ls -lar","",0,745,3266,1949696,447,0,0,18,24140
"ls -lar","",0,740,3438,1687552,431,0,0,20,24040
"ls -lar","",0,740,4001,1687552,431,0,0,19,23660
"ls -lar","",0,761,4161,1966080,448,0,0,19,24124
"ls -lar","",0,744,4011,1966080,448,0,0,19,23914
"ls -lar","",0,716,4034,1982464,449,0,0,18,23643
"ls -lar","",0,735,3584,1949696,447,0,0,21,23886
"ls -lar","",0,785,4023,1867776,442,0,0,21,23829
"ls -lar","",0,730,4131,2146304,459,0,0,22,23910
"ls -lar","",0,751,4004,1851392,441,0,0,19,23701
"ls -lar","",0,753,3207,1949696,447,0,0,21,24140
"ls -lar","",0,785,3993,1867776,442,0,0,19,23686
"ls -lar","",0,742,3121,1966080,448,0,0,17,23707
"ls -lar","",0,759,4085,1851392,441,0,0,22,23839
"ls -lar","",0,770,4123,1949696,447,0,0,22,24093
