Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,28243,4660,12795904,1370,4,1,4,53298
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27731,4696,12795904,1370,4,1,4,52446
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27638,4622,12795904,1370,4,1,4,52601
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27788,4926,12894208,1372,4,5,4,53077
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27930,4934,12795904,1370,4,1,4,53397
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27939,4910,12959744,1380,4,1,4,52864
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27696,4563,12812288,1371,4,1,4,52731
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27714,4648,12795904,1370,4,1,4,52508
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27595,4593,12812288,1371,4,1,4,52383
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27640,4623,12812288,1371,4,1,5,52590
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27723,4873,12795904,1366,4,5,4,53570
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27854,4741,12812288,1371,4,1,4,52892
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27919,4594,12812288,1371,4,1,4,53081
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27782,4600,12795904,1370,4,1,4,52887
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,28201,4559,12812288,1373,4,1,4,53262
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27691,4612,12795904,1372,4,1,4,52768
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27731,4668,12926976,1380,4,1,4,52846
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27608,4889,12795904,1372,4,5,4,56000
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27771,4629,12812288,1373,4,1,4,52694
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,28207,4634,12943360,1381,4,1,4,53184
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27929,4635,12910592,1379,4,1,4,52977
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27806,4636,12926976,1380,4,1,4,52963
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27919,4575,12812288,1373,4,1,4,52980
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27646,4738,12812288,1373,4,1,4,52572
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27801,5025,12959744,1382,4,6,4,54922
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27642,4703,12894208,1378,4,1,4,52594
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27658,4606,12812288,1373,4,1,4,52634
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27681,4821,12795904,1372,4,2,4,54788
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27825,4640,12910592,1379,4,1,4,52859
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27620,4645,12812288,1374,4,1,4,52481
"rosie match -o line 'find:{[0-9]{2} ""T"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.time","/bin/bash -c",0,27799,4643,12795904,1372,4,1,4,52807
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30976,4671,12812288,1382,4,1,6,56028
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31015,4733,12795904,1381,4,1,4,56014
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30906,4726,12812288,1379,4,1,6,56165
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30864,4775,12812288,1382,4,1,5,55811
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30836,4719,12812288,1382,4,3,4,56902
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31037,4594,12812288,1382,4,1,5,56081
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30814,4632,12795904,1381,4,1,5,55677
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30875,4671,12812288,1382,4,1,5,55837
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30972,4643,12812288,1382,4,1,5,56022
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30823,4708,12894208,1387,4,1,5,55928
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31036,4686,12861440,1385,4,1,4,56100
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31594,5109,14024704,1456,4,5,5,57403
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30761,4675,12812288,1382,4,1,5,56284
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31057,4706,12812288,1382,4,1,4,56071
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30891,4702,12812288,1382,4,1,4,56116
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31059,4694,12959744,1387,4,1,6,56081
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30902,4717,12812288,1382,4,1,5,56034
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30943,4756,12812288,1382,4,1,5,56433
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31024,4886,12894208,1383,4,2,5,57116
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31206,4729,12812288,1382,4,1,5,56179
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30875,4607,12812288,1382,4,1,5,56128
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31042,4676,12812288,1382,4,1,4,55830
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31145,4682,12795904,1381,4,1,4,56331
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30908,4667,12812288,1382,4,1,5,55683
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30862,4645,12812288,1382,4,1,5,56119
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31294,5047,12812288,1382,4,6,4,57884
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30804,4798,12795904,1381,4,1,5,56342
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30962,4714,12812288,1384,4,1,5,55837
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31019,4643,12812288,1384,4,1,5,56357
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31097,4586,12812288,1384,4,1,4,55965
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31022,4721,12812288,1384,4,1,4,56293
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30919,4646,12812288,1380,4,1,6,55761
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30943,4954,12812288,1380,4,6,5,57524
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31105,4669,12812288,1385,4,1,5,56162
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31183,4746,12795904,1383,4,1,5,56695
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31064,4685,12795904,1383,4,1,5,56244
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30961,4660,12812288,1384,4,1,4,56421
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30834,4600,12812288,1384,4,1,4,55776
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30834,4704,12861440,1387,4,1,5,56117
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31044,4939,12959744,1393,4,3,5,56959
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30965,4692,12795904,1383,4,1,4,55985
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30978,4665,12795904,1383,4,1,5,55837
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31161,4656,12959744,1392,4,1,4,56072
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31263,4681,12812288,1382,4,1,5,56256
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30961,4631,12877824,1386,4,1,5,56206
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30802,4582,12812288,1382,4,1,5,55785
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30786,4989,12812288,1382,4,6,5,57793
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30904,4658,12795904,1381,4,1,5,55940
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30802,4640,12812288,1382,4,1,5,56124
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30861,4719,12812288,1382,4,1,5,56168
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28047,4897,12795904,1381,4,4,5,54422
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28099,4673,12812288,1382,4,1,5,53391
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28164,4697,12943360,1390,4,1,4,53427
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28200,4622,12812288,1382,4,1,5,53436
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28243,4669,12959744,1391,4,1,4,53630
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27939,4672,12795904,1381,4,1,5,53419
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28073,4610,12795904,1381,4,1,5,53279
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28005,4922,12795904,1383,4,3,4,55165
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28363,4673,12926976,1391,4,1,4,53407
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27947,4698,12812288,1384,4,1,4,53319
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27929,4653,12812288,1384,4,1,4,53027
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27999,4605,12795904,1384,4,1,5,53288
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27976,4664,12812288,1385,4,1,5,53032
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27976,4596,12795904,1384,4,1,5,53169
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28035,4808,12795904,1384,4,5,4,53486
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27943,4649,12812288,1385,4,1,5,53380
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28139,4668,12959744,1394,4,1,4,53336
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27847,4600,12795904,1386,4,1,5,53018
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28091,4579,12812288,1389,4,1,4,53304
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27886,4631,12795904,1388,4,1,4,53151
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27791,4637,12812288,1389,4,1,5,52934
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28184,4931,12812288,1389,4,5,4,56575
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28024,4663,12795904,1388,4,1,5,53153
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27888,4626,12795904,1387,4,1,5,53200
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28258,4899,12795904,1387,4,2,4,54383
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28168,4650,12812288,1388,4,1,4,53477
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28220,4637,12910592,1395,4,1,4,53324
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27916,4746,12795904,1388,4,1,4,53513
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28069,4932,12845056,1391,4,6,5,55101
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28236,4699,12795904,1388,4,1,4,53658
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28076,4681,12812288,1389,4,1,5,53155
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28128,4653,12812288,1389,4,1,5,53234
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27979,4647,12812288,1389,4,1,5,52918
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27887,4677,12795904,1388,4,1,5,53237
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28154,4687,12959744,1398,4,1,5,53317
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27935,4996,12845056,1390,4,6,5,55863
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28183,4705,12795904,1381,4,1,5,53324
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28121,4969,12910592,1387,4,2,4,53725
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27991,4705,12795904,1384,4,1,4,53292
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27993,4561,12795904,1384,4,1,4,53211
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28220,4629,12812288,1385,4,1,5,53266
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28301,4634,12795904,1384,4,1,5,53589
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28052,4932,12812288,1385,4,5,5,56083
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28077,4678,12959744,1394,4,1,5,53482
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28331,4623,12795904,1384,4,1,4,53352
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27976,4597,12795904,1384,4,1,4,53169
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,27969,4848,12812288,1385,4,1,4,54021
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28034,4806,12812288,1385,4,1,5,53621
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28148,4656,12845056,1387,4,1,5,53318
"rosie match -o line 'find:{[0-9]{2} "":"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.tz","/bin/bash -c",0,28274,4702,12943360,1393,4,1,5,53594
"rosie match -o line 'find:{[0-9]{4} ""-"" [0-9]{2} ""-"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.date","/bin/bash -c",0,27128,4799,12877824,1390,4,1,5,52425
"rosie match -o line 'find:{[0-9]{4} ""-"" [0-9]{2} ""-"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.date","/bin/bash -c",0,27226,4727,12877824,1390,4,1,5,52694
"rosie match -o line 'find:{[0-9]{4} ""-"" [0-9]{2} ""-"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.date","/bin/bash -c",0,27217,4780,12877824,1390,4,1,5,53285
"rosie match -o line 'find:{[0-9]{4} ""-"" [0-9]{2} ""-"" [0-9]{2}}' /users/jennings/Data/syslog10k >/tmp/results.date","/bin/bash -c",0,27176,4843,12877824,1391,4,1,5,52408
