Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
ps Au,,0,9460,30198,3145728,901,1,0,19,41175
ps Au,,0,9503,30261,2785280,878,1,0,16,41270
ps Au,,0,9409,30244,3014656,892,1,0,19,41136
ps Au,,0,9455,30347,3014656,892,1,0,18,41369
ps Au,,0,9461,30294,3014656,892,1,0,18,41303
ps Au,,0,9467,30385,2785280,878,1,0,16,41391
ps Au,,0,9446,30248,3145728,901,1,0,18,41128
ps Au,,0,9479,30338,3342336,913,1,0,18,41370
ps Au,,0,9433,30336,3145728,901,1,0,17,41364
ps Au,,0,9490,30415,3145728,901,1,0,19,41444
ps Au,,0,9469,30209,3096576,898,1,0,20,41185
ps Au,,0,9462,30319,2785280,878,1,0,18,41359
ps Au,,0,9632,30878,3145728,901,1,0,18,42126
ps Au,,0,9563,30594,2998272,896,1,0,13,41565
ps Au,,0,9473,30325,2785280,878,1,0,19,41325
ps Au,,0,9478,30257,2785280,878,1,0,20,41186
ps Au,,0,9489,30205,3096576,897,1,0,19,41295
ps Au,,0,9486,30655,3129344,899,1,0,17,41633
ps Au,,0,9477,30206,3014656,894,1,0,19,41392
ps Au,,0,9490,30363,3129344,899,1,0,20,41355
ps Au,,0,9445,30349,2785280,878,1,0,17,41303
ps Au,,0,9476,30175,2785280,878,1,0,18,41077
ps Au,,0,9422,30301,2785280,878,1,0,17,41173
ps Au,,0,9442,30391,3293184,910,1,0,18,41333
ps Au,,0,9454,30156,3014656,892,1,0,20,41192
ps Au,,0,9415,30267,3178496,903,1,0,19,41208
ps Au,,0,9443,30199,2785280,878,1,0,20,41122
ps Au,,0,9426,30162,2785280,878,1,0,17,41030
ps Au,,0,9431,30274,3014656,892,1,0,20,41254
ps Au,,0,9390,30152,2965504,889,1,0,20,41093
ps Au,,0,9422,30161,2949120,888,1,0,17,41101
ps Au,,0,9391,30243,2818048,880,1,0,18,41065
ps A,,0,5710,22827,2654208,867,1,0,8,29213
ps A,,0,5617,22743,2654208,871,1,0,5,28970
ps A,,0,5652,22618,2654208,867,1,0,7,28854
ps A,,0,5707,22837,2654208,867,1,0,8,29186
ps A,,0,5656,22787,2654208,871,1,0,8,29020
ps A,,0,5618,22717,2654208,867,1,0,7,28909
ps A,,0,5599,22616,2654208,871,1,0,8,28776
ps A,,0,5663,22720,2654208,867,1,0,5,28981
ps A,,0,5644,22675,2654208,867,1,0,8,28871
ps A,,0,5706,22690,2654208,867,1,0,6,29025
ps A,,0,5755,22943,2654208,871,1,0,7,29269
ps A,,0,5638,22689,2654208,871,1,0,8,28952
ps A,,0,5644,22781,2654208,867,1,0,7,29222
ps A,,0,5661,22699,2654208,867,1,0,8,28965
ps A,,0,5669,22770,2654208,871,1,0,7,29082
ps A,,0,5642,22731,2654208,871,1,0,9,28929
ps A,,0,5648,22664,2654208,871,1,0,8,28927
ps A,,0,5660,22623,2654208,867,1,0,7,28884
ps A,,0,5638,22650,2654208,867,1,0,6,28877
ps A,,0,5618,22686,2654208,871,1,0,8,28925
ps A,,0,5615,22687,2654208,871,1,0,8,28908
ps A,,0,5651,22645,2654208,867,1,0,7,28880
ps A,,0,5665,22688,2654208,871,1,0,6,28931
ps A,,0,5607,22723,2654208,867,1,0,7,28918
ps A,,0,5649,22561,2654208,871,1,0,6,28812
ps A,,0,5642,22572,2654208,871,1,0,8,28803
ps A,,0,5620,22631,2654208,871,1,0,6,28859
ps A,,0,5630,23023,2654208,867,1,0,8,29250
ps A,,0,5761,23587,4096000,956,1,0,16,30064
ps A,,0,5653,22894,2654208,871,1,0,9,29135
ps A,,0,5649,22610,2654208,867,1,0,8,28876
ps A,,0,5608,22774,2654208,867,1,0,8,28950
ps A,,0,5625,22579,2654208,867,1,0,8,28755
ps A,,0,5678,22645,2654208,867,1,0,7,28912
ps A,,0,5651,22859,2654208,871,1,0,7,29144
